K,I,Regret,ProcessTime,SpaceUsage
560,2,294.1192086343641,15077763584.0,22846316.0
560,3,304.53764749688486,15005631599.0,22846316.0
560,4,310.2791756729138,15019913824.0,22846316.0
560,5,301.3230091989539,14881783337.0,22846316.0
560,6,293.441592436018,15010339641.0,22846316.0
560,7,306.3779049125405,15018021012.0,22846316.0
560,8,311.7984324537685,15052650765.0,22846316.0
560,9,297.2535551264936,15145746674.0,22846316.0
560,10,296.27015747971257,15152664265.0,22846316.0
560,11,293.7971428573192,15054486030.0,22846316.0
560,12,302.381995493808,15091143104.0,22846316.0
560,13,299.4458304472302,15079123196.0,22846316.0
560,14,300.5521023758133,15088823781.0,22846316.0
560,15,298.026601345043,15017085266.0,22846316.0
560,16,287.5827674968099,14960299167.0,22846316.0
560,17,305.4503996244709,14649293535.0,22846316.0
560,18,312.2345003814265,15163498867.0,22846316.0
560,19,310.68261237020255,15158714416.0,22846316.0
580,0,324.803270329964,15456969506.0,23231916.0
580,1,303.78753274273265,15561350240.0,23231916.0
580,2,297.6630156795503,15493006654.0,23231916.0
580,3,304.74280188858813,15485146526.0,23231916.0
580,4,317.2237040754568,15568531494.0,23231916.0
580,5,312.63691289810635,15518479184.0,23231916.0
580,6,309.99023882708525,15403055114.0,23231916.0
580,7,321.2581659323319,15423677419.0,23231916.0
580,8,307.7284738655598,15403810384.0,23231916.0
580,9,315.9762670215277,15421045125.0,23231916.0
580,10,304.6630980584191,15351844363.0,23231916.0
580,11,310.96891826019186,15305563980.0,23231916.0
580,12,307.04206713867165,15395754187.0,23231916.0
580,13,304.4820816572521,15416444854.0,23231916.0
580,14,298.40715411604054,15299303337.0,23231916.0
580,15,294.37325327613416,15404397574.0,23231916.0
580,16,311.7397228446292,15432148259.0,23231916.0
580,17,301.7906877587051,15298287692.0,23231916.0
580,18,311.5603998870872,15156587963.0,23231916.0
580,19,307.74884096924785,15023020903.0,23231916.0
600,0,312.7317172706665,14643863762.0,23424716.0
600,1,321.87842757552994,17335943971.0,23424716.0
600,2,323.26673427609586,17319904241.0,23424716.0
600,3,308.95993473963665,17192674433.0,23424716.0
600,4,312.17653246669204,16853202738.0,23424716.0
600,5,327.2694922021781,16690384778.0,23424716.0
600,6,321.3894001267396,16748067697.0,23424716.0
600,7,338.24161541234486,16695274204.0,23424716.0
600,8,308.9853767925158,16801547535.0,23424716.0
600,9,328.91742543704567,16824187225.0,23424716.0
600,10,309.6445140468947,16850962033.0,23424716.0
600,11,316.2980458932853,17139847268.0,23424716.0
600,12,311.3752414941786,17134460445.0,23424716.0
600,13,314.78083099889824,17329886115.0,23424716.0
600,14,311.1074485287427,17611651407.0,23424716.0
600,15,324.41718995370013,18340732315.0,23424716.0
600,16,302.07880416787697,18226900295.0,23424716.0
600,17,328.0797050730761,18003542357.0,23424716.0
600,18,321.98787928058266,17737667327.0,23424716.0
600,19,332.38633939304094,17962032947.0,23424716.0
620,0,331.16151606202646,18394399210.0,23810316.0
620,1,322.90479405445586,18204220451.0,23810316.0
620,2,333.1428241035537,18028545637.0,23810316.0
620,3,330.978072626649,18502237897.0,23810316.0
620,4,344.4995449977619,18216332740.0,23810316.0
620,5,332.5397811782463,18089108082.0,23810316.0
620,6,329.1175114933127,21421606821.0,23810316.0
620,7,346.82837947674483,19129410335.0,23810316.0
620,8,336.8940957014876,18062047455.0,23810316.0
620,9,337.60607879739325,18172571577.0,23810316.0
620,10,330.75801363313644,18439159673.0,23810316.0
620,11,338.4623857120465,18529023841.0,23810316.0
620,12,327.3424458574563,18475957430.0,23810316.0
620,13,333.7928137413875,18291965895.0,23810316.0
620,14,317.638829049595,18281912980.0,23810316.0
620,15,337.53515403050386,18289890683.0,23810316.0
620,16,326.2618727208339,18180221381.0,23810316.0
620,17,320.0213649418291,17990819226.0,23810316.0
620,18,349.08220294356687,17913141240.0,23810316.0
620,19,333.5573949768737,17948155718.0,23810316.0
640,0,340.81444747129484,18573638731.0,24195916.0
640,1,347.1088950985202,18778338671.0,24195916.0
640,2,350.1602090796245,18879122984.0,24195916.0
640,3,347.3442270521338,18804288644.0,24195916.0
640,4,339.579044630203,18847001639.0,24195916.0
640,5,342.1702885156965,19077124806.0,24195916.0
640,6,344.88951841211593,18839000352.0,24195916.0
640,7,355.2772307155158,18826512531.0,24195916.0
640,8,332.57029281339544,18879353249.0,24195916.0
640,9,355.80135469974937,19005810216.0,24195916.0
640,10,338.16675632284125,18971121850.0,24195916.0
640,11,327.96921085886254,18769468701.0,24195916.0
640,12,330.20147486222925,18704870661.0,24195916.0
640,13,346.8281671779888,18829346826.0,24195916.0
640,14,335.8298726002758,18797725602.0,24195916.0
640,15,332.08652648127554,18897491569.0,24195916.0
