K,I,Regret,ProcessTime,SpaceUsage
540,15,280.8981397511972,258795050521.0,104496000.0
540,16,274.26885004681174,258742438775.0,104496000.0
540,17,278.31821237376613,258691504104.0,104496000.0
540,18,265.8652312372758,258378912690.0,104496000.0
540,19,280.29369722823265,259229756032.0,104496000.0
560,0,289.58321683008114,285852925540.0,108352000.0
560,1,280.1925931134386,285964677802.0,108352000.0
560,2,284.9723118212121,285667977573.0,108352000.0
560,3,280.5959186185911,285649623943.0,108352000.0
560,4,287.250629016189,286364993641.0,108352000.0
560,5,287.6862263070197,285329154030.0,108352000.0
560,6,277.27492856482166,283538356063.0,108352000.0
560,7,287.0946255181747,283643588268.0,108352000.0
560,8,280.37310681778104,283697920626.0,108352000.0
560,9,295.7629395011695,284296802468.0,108352000.0
560,10,272.7549817835724,283849208937.0,108352000.0
560,11,289.6469557536778,284231490527.0,108352000.0
560,12,288.8947101192089,283449564826.0,108352000.0
560,13,282.580684799165,283091710615.0,108352000.0
560,14,289.2897392205637,285388666171.0,108352000.0
560,15,289.997695106048,285671816487.0,108352000.0
560,16,280.78738505883274,285820552748.0,108352000.0
560,17,293.8899802497591,285376534526.0,108352000.0
560,18,277.17778287120643,284895696378.0,108352000.0
560,19,290.05168846041727,286709169031.0,108352000.0
580,0,321.9222288260289,318052601569.0,112208000.0
580,1,291.65463911170576,314007401629.0,112208000.0
580,2,308.20999065146566,313487615763.0,112208000.0
580,3,301.12176829710336,316326182946.0,112208000.0
580,4,303.8772676396427,317053195149.0,112208000.0
580,5,303.2466421327432,316401665447.0,112208000.0
580,6,302.03075894388456,317465551005.0,112208000.0
580,7,282.26576314694336,316216208219.0,112208000.0
580,8,294.99510712145656,315386809592.0,112208000.0
580,9,305.0212402667261,315328438409.0,112208000.0
580,10,304.1339416665136,315247938908.0,112208000.0
580,11,291.2874274397926,315542655731.0,112208000.0
580,12,308.93533067934,315662201458.0,112208000.0
580,13,298.8908531049448,315133272940.0,112208000.0
580,14,296.3360056314088,315212084213.0,112208000.0
580,15,294.74311023302187,315397809161.0,112208000.0
580,16,295.74899926755927,315604290829.0,112208000.0
580,17,292.580529061874,315423601405.0,112208000.0
580,18,294.802540365992,315434396015.0,112208000.0
580,19,290.8029741810628,315353620548.0,112208000.0
600,0,299.88586202297483,346196683664.0,116064000.0
600,1,311.67640715015943,346711883426.0,116064000.0
600,2,302.19379744347793,350318951303.0,116064000.0
600,3,303.0425121671092,350740643472.0,116064000.0
600,4,302.8627850345497,349317893141.0,116064000.0
600,5,308.80460590367625,346078993420.0,116064000.0
600,6,303.6296863908763,346114322517.0,116064000.0
600,7,302.1323766875196,346114633575.0,116064000.0
600,8,316.123397434436,346369108683.0,116064000.0
600,9,305.1262815832757,346706822703.0,116064000.0
600,10,312.4915428597224,362915745719.0,116064000.0
600,11,320.00782735916164,402832773676.0,116064000.0
600,12,306.3368785955273,402383242252.0,116064000.0
600,13,306.3392384263868,396674045674.0,116064000.0
600,14,303.02118015092657,396440297420.0,116064000.0
600,15,306.89079025553457,401516436514.0,116064000.0
600,16,310.8697586713492,396523389649.0,116064000.0
600,17,301.2907970558623,399452964305.0,116064000.0
600,18,312.6536369294892,400550339965.0,116064000.0
600,19,295.2071723346229,395525842585.0,116064000.0
620,0,303.4359490856013,447481280661.0,119920000.0
620,1,311.66671932465385,440236463553.0,119920000.0
620,2,321.9315401147159,444865835054.0,119920000.0
620,3,310.24228162010604,447744961918.0,119920000.0
620,4,302.77960328084964,445814073443.0,119920000.0
620,5,311.1176013559682,440769486584.0,119920000.0
620,6,314.4985896921439,440359953649.0,119920000.0
620,7,318.99121157749835,442005732435.0,119920000.0
620,8,307.5103391709091,441349082694.0,119920000.0
620,9,301.8310420419932,444420458354.0,119920000.0
620,10,312.7002723224063,434227256634.0,119920000.0
620,11,316.38200228458254,429818676416.0,119920000.0
620,12,304.2446832914319,443241073517.0,119920000.0
620,13,300.6287333755729,448890623178.0,119920000.0
620,14,310.301734194575,448670263587.0,119920000.0
620,15,316.9425809390128,451522990547.0,119920000.0
620,16,313.8018673088628,450186496108.0,119920000.0
620,17,314.2547802104754,446845577866.0,119920000.0
620,18,311.39632385547435,443942107228.0,119920000.0
620,19,284.6840767897042,442275278426.0,119920000.0
640,0,318.81465979672777,482125943023.0,123776000.0
640,1,320.5260273554633,476863095230.0,123776000.0
640,2,322.9200807971628,475883195038.0,123776000.0
640,3,316.12442858894195,472151443069.0,123776000.0
640,4,330.3740399084849,475564992835.0,123776000.0
640,5,349.2613738904002,478093173676.0,123776000.0
640,6,323.837936837256,493333185094.0,123776000.0
640,7,322.20179038324954,492521329207.0,123776000.0
640,8,316.86372218290614,490246758265.0,123776000.0
640,9,309.33619784447103,491276795829.0,123776000.0
640,10,323.7385601985065,482216665591.0,123776000.0
640,11,324.874444539399,483260553955.0,123776000.0
640,12,322.106761826235,482447472014.0,123776000.0
640,13,324.7213539087007,485390030662.0,123776000.0
640,14,333.68458360419964,484167259196.0,123776000.0
640,15,332.5342332904184,482773342004.0,123776000.0
640,16,329.6607166299322,473277966314.0,123776000.0
